route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:61,27_1199707,1902299,0,Balma-Gramont,11970
line:61,27_1198628,1901227,1,Basso Cambo,11971
line:61,27_1198193,1900793,1,Basso Cambo,11971
line:61,27_1199486,1902080,0,Balma-Gramont,11970
line:61,27_1198612,1901211,1,Basso Cambo,11971
line:61,27_1199942,1902525,1,Basso Cambo,11971
line:61,27_1198122,1900722,1,Basso Cambo,11971
line:61,27_1198930,1901528,0,Balma-Gramont,11970
line:61,27_1199732,1902324,1,Basso Cambo,11971
line:61,27_1199128,1901726,1,Basso Cambo,11971
line:61,27_1199202,1901799,0,Balma-Gramont,11970
line:61,27_1199388,1901984,1,Basso Cambo,11971
line:61,27_1197986,1900586,1,Basso Cambo,11971
line:61,27_1199186,1901783,0,Balma-Gramont,11970
line:61,27_1199558,1902152,1,Basso Cambo,11971
line:61,27_1199054,1901652,1,Basso Cambo,11971
line:61,27_1199055,1901653,1,Basso Cambo,11971
line:61,27_1199993,1902574,0,Balma-Gramont,11970
line:61,27_1199416,1902011,0,Balma-Gramont,11970
line:61,27_1198687,1901286,1,Basso Cambo,11971
line:61,27_1198360,1900959,0,Balma-Gramont,11970
line:61,27_1199167,1901764,0,Balma-Gramont,11970
line:61,27_1198239,1900839,1,Basso Cambo,11971
line:61,27_1198257,1900857,1,Basso Cambo,11971
line:61,27_1198002,1900602,1,Basso Cambo,11971
line:61,27_1198177,1900777,1,Basso Cambo,11971
line:61,27_1198574,1901173,1,Basso Cambo,11971
line:61,27_1198839,1901437,0,Balma-Gramont,11970
line:61,27_1198247,1900847,1,Basso Cambo,11971
line:61,27_1199043,1901641,1,Basso Cambo,11971
line:61,27_1199662,1902255,1,Basso Cambo,11971
line:61,27_1198227,1900827,1,Basso Cambo,11971
line:61,27_1199028,1901626,1,Basso Cambo,11971
line:61,27_1197582,1900182,0,Balma-Gramont,11970
line:61,27_1198706,1901305,1,Basso Cambo,11971
line:61,27_1199160,1901757,0,Balma-Gramont,11970
line:61,27_1198984,1901582,1,Basso Cambo,11971
line:61,27_1199343,1901939,0,Balma-Gramont,11970
line:61,27_1198969,1901567,0,Balma-Gramont,11970
line:61,27_1198164,1900764,1,Basso Cambo,11971
line:61,27_1198870,1901468,0,Balma-Gramont,11970
line:61,27_1199806,1902396,0,Balma-Gramont,11970
line:61,27_1198238,1900838,1,Basso Cambo,11971
line:61,27_1198219,1900819,1,Basso Cambo,11971
line:61,27_1198021,1900621,1,Basso Cambo,11971
line:61,27_1200065,1902645,1,Basso Cambo,11971
line:61,27_1198568,1901167,1,Basso Cambo,11971
line:61,27_1197632,1900232,0,Balma-Gramont,11970
line:61,27_1199293,1901890,1,Basso Cambo,11971
line:61,27_1198822,1901420,0,Balma-Gramont,11970
line:61,27_1199634,1902227,1,Basso Cambo,11971
line:61,27_1198937,1901535,0,Balma-Gramont,11970
line:61,27_1198200,1900800,1,Basso Cambo,11971
line:61,27_1198370,1900969,0,Balma-Gramont,11970
line:61,27_1199234,1901831,1,Basso Cambo,11971
line:61,27_1200045,1902625,0,Balma-Gramont,11970
line:61,27_1198620,1901219,1,Basso Cambo,11971
line:61,27_1199070,1901668,1,Basso Cambo,11971
line:61,27_1197651,1900251,0,Balma-Gramont,11970
line:61,27_1197916,1900516,0,Balma-Gramont,11970
line:61,27_1197841,1900441,0,Balma-Gramont,11970
line:61,27_1199909,1902493,0,Balma-Gramont,11970
line:61,27_1198143,1900743,1,Basso Cambo,11971
line:61,27_1199601,1902194,0,Balma-Gramont,11970
line:61,27_1198418,1901017,0,Balma-Gramont,11970
line:61,27_1197853,1900453,0,Balma-Gramont,11970
line:61,27_1197897,1900497,0,Balma-Gramont,11970
line:61,27_1199290,1901887,1,Basso Cambo,11971
line:61,27_1199703,1902295,0,Balma-Gramont,11970
line:61,27_1199803,1902393,0,Balma-Gramont,11970
line:61,27_1199647,1902240,1,Basso Cambo,11971
line:61,27_1198804,1901402,0,Balma-Gramont,11970
line:61,27_1199146,1901743,0,Balma-Gramont,11970
line:61,27_1198630,1901229,1,Basso Cambo,11971
line:61,27_1198064,1900664,1,Basso Cambo,11971
line:61,27_1198296,1900895,0,Balma-Gramont,11970
line:61,27_1200121,1902696,0,Balma-Gramont,11970
line:61,27_1197936,1900536,1,Basso Cambo,11971
line:61,27_1199183,1901780,0,Balma-Gramont,11970
line:61,27_1199897,1902483,1,Basso Cambo,11971
line:61,27_1198802,1901400,0,Balma-Gramont,11970
line:61,27_1199970,1902552,0,Balma-Gramont,11970
line:61,27_1198996,1901594,1,Basso Cambo,11971
line:61,27_1199624,1902217,0,Balma-Gramont,11970
line:61,27_1198457,1901056,0,Balma-Gramont,11970
line:61,27_1199011,1901609,1,Basso Cambo,11971
line:61,27_1197864,1900464,0,Balma-Gramont,11970
line:61,27_1197606,1900206,0,Balma-Gramont,11970
line:61,27_1199199,1901796,0,Balma-Gramont,11970
line:61,27_1199195,1901792,0,Balma-Gramont,11970
line:61,27_1199306,1901903,1,Basso Cambo,11971
line:61,27_1199171,1901768,0,Balma-Gramont,11970
line:61,27_1199734,1902326,1,Basso Cambo,11971
line:61,27_1262427,2003918,1,Basso Cambo,11971
line:61,27_1199519,1902113,0,Balma-Gramont,11970
line:61,27_1199757,1902348,0,Balma-Gramont,11970
line:61,27_1198910,1901508,0,Balma-Gramont,11970
line:61,27_1199386,1901982,1,Basso Cambo,11971
line:61,27_1198611,1901210,1,Basso Cambo,11971
line:61,27_1197888,1900488,0,Balma-Gramont,11970
line:61,27_1197673,1900273,0,Balma-Gramont,11970
line:61,27_1197846,1900446,0,Balma-Gramont,11970
line:61,27_1199342,1901938,0,Balma-Gramont,11970
line:61,27_1197758,1900358,0,Balma-Gramont,11970
line:61,27_1199304,1901901,1,Basso Cambo,11971
line:61,27_1198077,1900677,1,Basso Cambo,11971
line:61,27_1199644,1902237,1,Basso Cambo,11971
line:61,27_1199381,1901977,1,Basso Cambo,11971
line:61,27_1198428,1901027,0,Balma-Gramont,11970
line:61,27_1198080,1900680,1,Basso Cambo,11971
line:61,27_1199730,1902322,1,Basso Cambo,11971
line:61,27_1199443,1902038,1,Basso Cambo,11971
line:61,27_1199748,1902339,0,Balma-Gramont,11970
line:61,27_1199180,1901777,0,Balma-Gramont,11970
line:61,27_1198695,1901294,1,Basso Cambo,11971
line:61,27_1200014,1902595,1,Basso Cambo,11971
line:61,27_1198097,1900697,1,Basso Cambo,11971
line:61,27_1197892,1900492,0,Balma-Gramont,11970
line:61,27_1198942,1901540,0,Balma-Gramont,11970
line:61,27_1199568,1902162,1,Basso Cambo,11971
line:61,27_1199208,1901805,0,Balma-Gramont,11970
line:61,27_1198455,1901054,0,Balma-Gramont,11970
line:61,27_1199332,1901928,0,Balma-Gramont,11970
line:61,27_1198775,1901374,1,Basso Cambo,11971
line:61,27_1199772,1902363,1,Basso Cambo,11971
line:61,27_1198608,1901207,1,Basso Cambo,11971
line:61,27_1198814,1901412,0,Balma-Gramont,11970
line:61,27_1198499,1901098,0,Balma-Gramont,11970
line:61,27_1198190,1900790,1,Basso Cambo,11971
line:61,27_1198372,1900971,0,Balma-Gramont,11970
line:61,27_1198297,1900896,0,Balma-Gramont,11970
line:61,27_1199572,1902166,1,Basso Cambo,11971
line:61,27_1199270,1901867,1,Basso Cambo,11971
line:61,27_1197980,1900580,1,Basso Cambo,11971
line:61,27_1197851,1900451,0,Balma-Gramont,11970
line:61,27_1198470,1901069,0,Balma-Gramont,11970
line:61,27_1199256,1901853,1,Basso Cambo,11971
line:61,27_1199001,1901599,1,Basso Cambo,11971
line:61,27_1199235,1901832,1,Basso Cambo,11971
line:61,27_1198589,1901188,1,Basso Cambo,11971
line:61,27_1199774,1902365,1,Basso Cambo,11971
line:61,27_1198405,1901004,0,Balma-Gramont,11970
line:61,27_1198442,1901041,0,Balma-Gramont,11970
line:61,27_1199064,1901662,1,Basso Cambo,11971
line:61,27_1199188,1901785,0,Balma-Gramont,11970
line:61,27_1199726,1902318,1,Basso Cambo,11971
line:61,27_1199768,1902359,1,Basso Cambo,11971
line:61,27_1199150,1901747,0,Balma-Gramont,11970
line:61,27_1199656,1902249,1,Basso Cambo,11971
line:61,27_1199517,1902111,0,Balma-Gramont,11970
line:61,27_1199092,1901690,1,Basso Cambo,11971
line:61,27_1198595,1901194,1,Basso Cambo,11971
line:61,27_1199864,1902452,1,Basso Cambo,11971
line:61,27_1197727,1900327,0,Balma-Gramont,11970
line:61,27_1199508,1902102,0,Balma-Gramont,11970
line:61,27_1198298,1900897,0,Balma-Gramont,11970
line:61,27_1197729,1900329,0,Balma-Gramont,11970
line:61,27_1198515,1901114,0,Balma-Gramont,11970
line:61,27_1198042,1900642,1,Basso Cambo,11971
line:61,27_1198812,1901410,0,Balma-Gramont,11970
line:61,27_1197704,1900304,0,Balma-Gramont,11970
line:61,27_1197722,1900322,0,Balma-Gramont,11970
line:61,27_1198023,1900623,1,Basso Cambo,11971
line:61,27_1198216,1900816,1,Basso Cambo,11971
line:61,27_1199226,1901823,1,Basso Cambo,11971
line:61,27_1198742,1901341,1,Basso Cambo,11971
line:61,27_1199062,1901660,1,Basso Cambo,11971
line:61,27_1199661,1902254,1,Basso Cambo,11971
line:61,27_1199604,1902197,0,Balma-Gramont,11970
line:61,27_1200027,1902607,0,Balma-Gramont,11970
line:61,27_1199771,1902362,1,Basso Cambo,11971
line:61,27_1199468,1902063,1,Basso Cambo,11971
line:61,27_1199427,1902022,0,Balma-Gramont,11970
line:61,27_1197778,1900378,0,Balma-Gramont,11970
line:61,27_1198522,1901121,0,Balma-Gramont,11970
line:61,27_1197570,1900170,0,Balma-Gramont,11970
line:61,27_1200048,1902628,0,Balma-Gramont,11970
line:61,27_1197966,1900566,1,Basso Cambo,11971
line:61,27_1199170,1901767,0,Balma-Gramont,11970
line:61,27_1199881,1902468,0,Balma-Gramont,11970
line:61,27_1198934,1901532,0,Balma-Gramont,11970
line:61,27_1199303,1901900,1,Basso Cambo,11971
line:61,27_1198180,1900780,1,Basso Cambo,11971
line:61,27_1198323,1900922,0,Balma-Gramont,11970
line:61,27_1197666,1900266,0,Balma-Gramont,11970
line:61,27_1198936,1901534,0,Balma-Gramont,11970
line:61,27_1198847,1901445,0,Balma-Gramont,11970
line:61,27_1199907,1902491,0,Balma-Gramont,11970
line:61,27_1198196,1900796,1,Basso Cambo,11971
line:61,27_1199575,1902169,1,Basso Cambo,11971
line:61,27_1199348,1901944,0,Balma-Gramont,11970
line:61,27_1199743,1902334,0,Balma-Gramont,11970
line:61,27_1199562,1902156,1,Basso Cambo,11971
line:61,27_1198159,1900759,1,Basso Cambo,11971
line:61,27_1198860,1901458,0,Balma-Gramont,11970
line:61,27_1198469,1901068,0,Balma-Gramont,11970
line:61,27_1198113,1900713,1,Basso Cambo,11971
line:61,27_1198627,1901226,1,Basso Cambo,11971
line:61,27_1199159,1901756,0,Balma-Gramont,11970
line:61,27_1198121,1900721,1,Basso Cambo,11971
line:61,27_1197861,1900461,0,Balma-Gramont,11970
line:61,27_1199819,1902409,1,Basso Cambo,11971
line:61,27_1199470,1902065,1,Basso Cambo,11971
line:61,27_1197687,1900287,0,Balma-Gramont,11970
line:61,27_1198859,1901457,0,Balma-Gramont,11970
line:61,27_1199385,1901981,1,Basso Cambo,11971
line:61,27_1200057,1902637,0,Balma-Gramont,11970
line:61,27_1198691,1901290,1,Basso Cambo,11971
line:61,27_1199432,1902027,0,Balma-Gramont,11970
line:61,27_1198835,1901433,0,Balma-Gramont,11970
line:61,27_1197689,1900289,0,Balma-Gramont,11970
line:61,27_1199527,1902121,0,Balma-Gramont,11970
line:61,27_1199579,1902173,1,Basso Cambo,11971
line:61,27_1198813,1901411,0,Balma-Gramont,11970
line:61,27_1198580,1901179,1,Basso Cambo,11971
line:61,27_1200076,1902656,1,Basso Cambo,11971
line:61,27_1197763,1900363,0,Balma-Gramont,11970
line:61,27_1199422,1902017,0,Balma-Gramont,11970
line:61,27_1200118,1902694,1,Basso Cambo,11971
line:61,27_1197804,1900404,0,Balma-Gramont,11970
line:61,27_1198130,1900730,1,Basso Cambo,11971
line:61,27_1199689,1902281,0,Balma-Gramont,11970
line:61,27_1198978,1901576,1,Basso Cambo,11971
line:61,27_1198556,1901155,1,Basso Cambo,11971
line:61,27_1199567,1902161,1,Basso Cambo,11971
line:61,27_1198545,1901144,1,Basso Cambo,11971
line:61,27_1198271,1900871,1,Basso Cambo,11971
line:61,27_1198520,1901119,0,Balma-Gramont,11970
line:61,27_1198261,1900861,1,Basso Cambo,11971
line:61,27_1219816,1923303,0,Balma-Gramont,11970
line:61,27_1198997,1901595,1,Basso Cambo,11971
line:61,27_1199778,1902369,1,Basso Cambo,11971
line:61,27_1199631,1902224,1,Basso Cambo,11971
line:61,27_1198053,1900653,1,Basso Cambo,11971
line:61,27_1198114,1900714,1,Basso Cambo,11971
line:61,27_1197628,1900228,0,Balma-Gramont,11970
line:61,27_1200002,1902583,0,Balma-Gramont,11970
line:61,27_1198660,1901259,1,Basso Cambo,11971
line:61,27_1197969,1900569,1,Basso Cambo,11971
line:61,27_1198124,1900724,1,Basso Cambo,11971
line:61,27_1198102,1900702,1,Basso Cambo,11971
line:61,27_1199603,1902196,0,Balma-Gramont,11970
line:61,27_1199081,1901679,1,Basso Cambo,11971
line:61,27_1198735,1901334,1,Basso Cambo,11971
line:61,27_1198643,1901242,1,Basso Cambo,11971
line:61,27_1199057,1901655,1,Basso Cambo,11971
line:61,27_1199242,1901839,1,Basso Cambo,11971
line:61,27_1198711,1901310,1,Basso Cambo,11971
line:61,27_1198869,1901467,0,Balma-Gramont,11970
line:61,27_1199114,1901712,1,Basso Cambo,11971
line:61,27_1199846,1902435,1,Basso Cambo,11971
line:61,27_1199759,1902350,0,Balma-Gramont,11970
line:61,27_1197889,1900489,0,Balma-Gramont,11970
line:61,27_1199104,1901702,1,Basso Cambo,11971
line:61,27_1200139,1902713,1,Basso Cambo,11971
line:61,27_1198486,1901085,0,Balma-Gramont,11970
line:61,27_1199513,1902107,0,Balma-Gramont,11970
line:61,27_1199121,1901719,1,Basso Cambo,11971
line:61,27_1199161,1901758,0,Balma-Gramont,11970
line:61,27_1199487,1902081,0,Balma-Gramont,11970
line:61,27_1199990,1902571,0,Balma-Gramont,11970
line:61,27_1200054,1902634,0,Balma-Gramont,11970
line:61,27_1199789,1902380,1,Basso Cambo,11971
line:61,27_1198856,1901454,0,Balma-Gramont,11970
line:61,27_1199305,1901902,1,Basso Cambo,11971
line:61,27_1199194,1901791,0,Balma-Gramont,11970
line:61,27_1199987,1902568,0,Balma-Gramont,11970
line:61,27_1199581,1902175,1,Basso Cambo,11971
line:61,27_1198654,1901253,1,Basso Cambo,11971
line:61,27_1197917,1900517,0,Balma-Gramont,11970
line:61,27_1198989,1901587,1,Basso Cambo,11971
line:61,27_1199540,1902134,0,Balma-Gramont,11970
line:61,27_1197943,1900543,1,Basso Cambo,11971
line:61,27_1198375,1900974,0,Balma-Gramont,11970
line:61,27_1197694,1900294,0,Balma-Gramont,11970
line:61,27_1198833,1901431,0,Balma-Gramont,11970
line:61,27_1199457,1902052,1,Basso Cambo,11971
line:61,27_1198564,1901163,1,Basso Cambo,11971
line:61,27_1199811,1902401,1,Basso Cambo,11971
line:61,27_1198460,1901059,0,Balma-Gramont,11970
line:61,27_1197948,1900548,1,Basso Cambo,11971
line:61,27_1198751,1901350,1,Basso Cambo,11971
line:61,27_1198475,1901074,0,Balma-Gramont,11970
line:61,27_1199752,1902343,0,Balma-Gramont,11970
line:61,27_1199576,1902170,1,Basso Cambo,11971
line:61,27_1199067,1901665,1,Basso Cambo,11971
line:61,27_1199398,1901994,1,Basso Cambo,11971
line:61,27_1198463,1901062,0,Balma-Gramont,11970
line:61,27_1198550,1901149,1,Basso Cambo,11971
line:61,27_1198618,1901217,1,Basso Cambo,11971
line:61,27_1199233,1901830,1,Basso Cambo,11971
line:61,27_1198222,1900822,1,Basso Cambo,11971
line:61,27_1197810,1900410,0,Balma-Gramont,11970
line:61,27_1199091,1901689,1,Basso Cambo,11971
line:61,27_1199021,1901619,1,Basso Cambo,11971
line:61,27_1197833,1900433,0,Balma-Gramont,11970
line:61,27_1197773,1900373,0,Balma-Gramont,11970
line:61,27_1198468,1901067,0,Balma-Gramont,11970
line:61,27_1199777,1902368,1,Basso Cambo,11971
line:61,27_1198380,1900979,0,Balma-Gramont,11970
line:61,27_1198513,1901112,0,Balma-Gramont,11970
line:61,27_1198052,1900652,1,Basso Cambo,11971
line:61,27_1197585,1900185,0,Balma-Gramont,11970
line:61,27_1197830,1900430,0,Balma-Gramont,11970
line:61,27_1199770,1902361,1,Basso Cambo,11971
line:61,27_1198762,1901361,1,Basso Cambo,11971
line:61,27_1198634,1901233,1,Basso Cambo,11971
line:61,27_1197770,1900370,0,Balma-Gramont,11970
line:61,27_1199096,1901694,1,Basso Cambo,11971
line:61,27_1199554,1902148,1,Basso Cambo,11971
line:61,27_1199349,1901945,0,Balma-Gramont,11970
line:61,27_1198884,1901482,0,Balma-Gramont,11970
line:61,27_1198652,1901251,1,Basso Cambo,11971
line:61,27_1199639,1902232,1,Basso Cambo,11971
line:61,27_1197774,1900374,0,Balma-Gramont,11970
line:61,27_1199570,1902164,1,Basso Cambo,11971
line:61,27_1198724,1901323,1,Basso Cambo,11971
line:61,27_1200046,1902626,0,Balma-Gramont,11970
line:61,27_1200158,1902729,1,Basso Cambo,11971
line:61,27_1198715,1901314,1,Basso Cambo,11971
line:61,27_1199143,1901740,0,Balma-Gramont,11970
line:61,27_1198995,1901593,1,Basso Cambo,11971
line:61,27_1197640,1900240,0,Balma-Gramont,11970
line:61,27_1198811,1901409,0,Balma-Gramont,11970
line:61,27_1199301,1901898,1,Basso Cambo,11971
line:61,27_1198394,1900993,0,Balma-Gramont,11970
line:61,27_1198276,1900876,1,Basso Cambo,11971
line:61,27_1197859,1900459,0,Balma-Gramont,11970
line:61,27_1198477,1901076,0,Balma-Gramont,11970
line:61,27_1199481,1902075,0,Balma-Gramont,11970
line:61,27_1199773,1902364,1,Basso Cambo,11971
line:61,27_1197921,1900521,0,Balma-Gramont,11970
line:61,27_1198252,1900852,1,Basso Cambo,11971
line:61,27_1199252,1901849,1,Basso Cambo,11971
line:61,27_1198625,1901224,1,Basso Cambo,11971
line:61,27_1198449,1901048,0,Balma-Gramont,11970
line:61,27_1198783,1901382,1,Basso Cambo,11971
line:61,27_1199490,1902084,0,Balma-Gramont,11970
line:61,27_1198248,1900848,1,Basso Cambo,11971
line:61,27_1199380,1901976,1,Basso Cambo,11971
line:61,27_1198784,1901383,1,Basso Cambo,11971
line:61,27_1198548,1901147,1,Basso Cambo,11971
line:61,27_1198213,1900813,1,Basso Cambo,11971
line:61,27_1199798,1902388,0,Balma-Gramont,11970
line:61,27_1198554,1901153,1,Basso Cambo,11971
line:61,27_1199130,1901727,0,Balma-Gramont,11970
line:61,27_1197976,1900576,1,Basso Cambo,11971
line:61,27_1198932,1901530,0,Balma-Gramont,11970
line:61,27_1199013,1901611,1,Basso Cambo,11971
line:61,27_1197733,1900333,0,Balma-Gramont,11970
line:61,27_1198587,1901186,1,Basso Cambo,11971
line:61,27_1198644,1901243,1,Basso Cambo,11971
line:61,27_1198054,1900654,1,Basso Cambo,11971
line:61,27_1199083,1901681,1,Basso Cambo,11971
line:61,27_1197617,1900217,0,Balma-Gramont,11970
line:61,27_1198160,1900760,1,Basso Cambo,11971
line:61,27_1199545,1902139,1,Basso Cambo,11971
line:61,27_1199724,1902316,1,Basso Cambo,11971
line:61,27_1199669,1902262,1,Basso Cambo,11971
line:61,27_1198960,1901558,0,Balma-Gramont,11970
line:61,27_1197790,1900390,0,Balma-Gramont,11970
line:61,27_1199700,1902292,0,Balma-Gramont,11970
line:61,27_1197636,1900236,0,Balma-Gramont,11970
line:61,27_1197612,1900212,0,Balma-Gramont,11970
line:61,27_1198493,1901092,0,Balma-Gramont,11970
line:61,27_1197965,1900565,1,Basso Cambo,11971
line:61,27_1199810,1902400,1,Basso Cambo,11971
line:61,27_1199377,1901973,1,Basso Cambo,11971
line:61,27_1199361,1901957,1,Basso Cambo,11971
line:61,27_1198231,1900831,1,Basso Cambo,11971
line:61,27_1199320,1901916,0,Balma-Gramont,11970
line:61,27_1199971,1902553,0,Balma-Gramont,11970
line:61,27_1198796,1901394,0,Balma-Gramont,11970
line:61,27_1199463,1902058,1,Basso Cambo,11971
line:61,27_1199089,1901687,1,Basso Cambo,11971
line:61,27_1198490,1901089,0,Balma-Gramont,11970
line:61,27_1199725,1902317,1,Basso Cambo,11971
line:61,27_1199912,1902496,0,Balma-Gramont,11970
line:61,27_1198255,1900855,1,Basso Cambo,11971
line:61,27_1197847,1900447,0,Balma-Gramont,11970
line:61,27_1198093,1900693,1,Basso Cambo,11971
line:61,27_1197775,1900375,0,Balma-Gramont,11970
line:61,27_1199898,1902484,1,Basso Cambo,11971
line:61,27_1198731,1901330,1,Basso Cambo,11971
line:61,27_1198258,1900858,1,Basso Cambo,11971
line:61,27_1199424,1902019,0,Balma-Gramont,11970
line:61,27_1198187,1900787,1,Basso Cambo,11971
line:61,27_1198388,1900987,0,Balma-Gramont,11970
line:61,27_1198312,1900911,0,Balma-Gramont,11970
line:61,27_1198571,1901170,1,Basso Cambo,11971
line:61,27_1197826,1900426,0,Balma-Gramont,11970
line:61,27_1198577,1901176,1,Basso Cambo,11971
line:61,27_1197621,1900221,0,Balma-Gramont,11970
line:61,27_1197735,1900335,0,Balma-Gramont,11970
line:61,27_1199071,1901669,1,Basso Cambo,11971
line:61,27_1199962,1902544,0,Balma-Gramont,11970
line:61,27_1199793,1902383,0,Balma-Gramont,11970
line:61,27_1197926,1900526,0,Balma-Gramont,11970
line:61,27_1198028,1900628,1,Basso Cambo,11971
line:61,27_1197702,1900302,0,Balma-Gramont,11970
line:61,27_1198945,1901543,0,Balma-Gramont,11970
line:61,27_1198251,1900851,1,Basso Cambo,11971
line:61,27_1200132,1902706,0,Balma-Gramont,11970
line:61,27_1197573,1900173,0,Balma-Gramont,11970
line:61,27_1198033,1900633,1,Basso Cambo,11971
line:61,27_1198215,1900815,1,Basso Cambo,11971
line:61,27_1197624,1900224,0,Balma-Gramont,11970
line:61,27_1199809,1902399,1,Basso Cambo,11971
line:61,27_1197915,1900515,0,Balma-Gramont,11970
line:61,27_1199643,1902236,1,Basso Cambo,11971
line:61,27_1198696,1901295,1,Basso Cambo,11971
line:61,27_1197583,1900183,0,Balma-Gramont,11970
line:61,27_1198606,1901205,1,Basso Cambo,11971
line:61,27_1198456,1901055,0,Balma-Gramont,11970
line:61,27_1199974,1902556,0,Balma-Gramont,11970
line:61,27_1199826,1902416,1,Basso Cambo,11971
line:61,27_1197581,1900181,0,Balma-Gramont,11970
line:61,27_1198048,1900648,1,Basso Cambo,11971
line:61,27_1197635,1900235,0,Balma-Gramont,11970
line:61,27_1199221,1901818,1,Basso Cambo,11971
line:61,27_1198479,1901078,0,Balma-Gramont,11970
line:61,27_1199292,1901889,1,Basso Cambo,11971
line:61,27_1198147,1900747,1,Basso Cambo,11971
line:61,27_1199169,1901766,0,Balma-Gramont,11970
line:61,27_1198693,1901292,1,Basso Cambo,11971
line:61,27_1198592,1901191,1,Basso Cambo,11971
line:61,27_1199395,1901991,1,Basso Cambo,11971
line:61,27_1198452,1901051,0,Balma-Gramont,11970
line:61,27_1197650,1900250,0,Balma-Gramont,11970
line:61,27_1198987,1901585,1,Basso Cambo,11971
line:61,27_1199538,1902132,0,Balma-Gramont,11970
line:61,27_1197876,1900476,0,Balma-Gramont,11970
line:61,27_1199156,1901753,0,Balma-Gramont,11970
line:61,27_1200195,1902764,0,Balma-Gramont,11970
line:61,27_1198832,1901430,0,Balma-Gramont,11970
line:61,27_1198300,1900899,0,Balma-Gramont,11970
line:61,27_1199994,1902575,0,Balma-Gramont,11970
line:61,27_1199585,1902179,1,Basso Cambo,11971
line:61,27_1198933,1901531,0,Balma-Gramont,11970
line:61,27_1200099,1902676,0,Balma-Gramont,11970
line:61,27_1199694,1902286,0,Balma-Gramont,11970
line:61,27_1198707,1901306,1,Basso Cambo,11971
line:61,27_1198939,1901537,0,Balma-Gramont,11970
line:61,27_1198844,1901442,0,Balma-Gramont,11970
line:61,27_1199613,1902206,0,Balma-Gramont,11970
line:61,27_1197835,1900435,0,Balma-Gramont,11970
line:61,27_1199649,1902242,1,Basso Cambo,11971
line:61,27_1199944,1902527,1,Basso Cambo,11971
line:61,27_1197827,1900427,0,Balma-Gramont,11970
line:61,27_1198710,1901309,1,Basso Cambo,11971
line:61,27_1198585,1901184,1,Basso Cambo,11971
line:61,27_1198327,1900926,0,Balma-Gramont,11970
line:61,27_1198497,1901096,0,Balma-Gramont,11970
line:61,27_1198986,1901584,1,Basso Cambo,11971
line:61,27_1198817,1901415,0,Balma-Gramont,11970
line:61,27_1199632,1902225,1,Basso Cambo,11971
line:61,27_1198824,1901422,0,Balma-Gramont,11970
line:61,27_1198188,1900788,1,Basso Cambo,11971
line:61,27_1198067,1900667,1,Basso Cambo,11971
line:61,27_1198347,1900946,0,Balma-Gramont,11970
line:61,27_1198821,1901419,0,Balma-Gramont,11970
line:61,27_1198492,1901091,0,Balma-Gramont,11970
line:61,27_1199359,1901955,1,Basso Cambo,11971
line:61,27_1199479,1902073,0,Balma-Gramont,11970
line:61,27_1198863,1901461,0,Balma-Gramont,11970
line:61,27_1198861,1901459,0,Balma-Gramont,11970
line:61,27_1198431,1901030,0,Balma-Gramont,11970
line:61,27_1198362,1900961,0,Balma-Gramont,11970
line:61,27_1199964,1902546,0,Balma-Gramont,11970
line:61,27_1198770,1901369,1,Basso Cambo,11971
line:61,27_1199135,1901732,0,Balma-Gramont,11970
line:69,27_1313227,2041203,1,Borderouge,11973
line:69,27_1312844,2040823,0,Ramonville,11972
line:69,27_1312522,2040503,1,Borderouge,11973
line:69,27_1312738,2040718,0,Ramonville,11972
line:69,27_1313026,2041004,0,Ramonville,11972
line:69,27_1312640,2040621,1,Borderouge,11973
line:69,27_1311814,2039796,0,Ramonville,11972
line:69,27_1311012,2038995,0,Ramonville,11972
line:69,27_1311650,2039633,1,Borderouge,11973
line:69,27_1311135,2039118,0,Ramonville,11972
line:69,27_1312235,2040216,0,Ramonville,11972
line:69,27_1311780,2039762,0,Ramonville,11972
line:69,27_1312081,2040063,1,Borderouge,11973
line:69,27_1312200,2040181,0,Ramonville,11972
line:69,27_1311504,2039487,1,Borderouge,11973
line:69,27_1311602,2039585,1,Borderouge,11973
line:69,27_1311631,2039614,1,Borderouge,11973
line:69,27_1311456,2039439,1,Borderouge,11973
line:69,27_1311630,2039613,1,Borderouge,11973
line:69,27_1312550,2040531,1,Borderouge,11973
line:69,27_1311305,2039288,0,Ramonville,11972
line:69,27_1312807,2040787,1,Borderouge,11973
line:69,27_1313063,2041041,0,Ramonville,11972
line:69,27_1312435,2040416,1,Borderouge,11973
line:69,27_1311204,2039187,0,Ramonville,11972
line:69,27_1312551,2040532,1,Borderouge,11973
line:69,27_1311147,2039130,0,Ramonville,11972
line:69,27_1311248,2039231,0,Ramonville,11972
line:69,27_1311737,2039719,0,Ramonville,11972
line:69,27_1312835,2040815,1,Borderouge,11973
line:69,27_1311011,2038994,0,Ramonville,11972
line:69,27_1313009,2040988,1,Borderouge,11973
line:69,27_1313315,2041287,1,Borderouge,11973
line:69,27_1311473,2039456,1,Borderouge,11973
line:69,27_1312713,2040693,0,Ramonville,11972
line:69,27_1311294,2039277,0,Ramonville,11972
line:69,27_1311039,2039022,0,Ramonville,11972
line:69,27_1312798,2040778,1,Borderouge,11973
line:69,27_1311394,2039377,1,Borderouge,11973
line:69,27_1312695,2040675,0,Ramonville,11972
